time,buy_yuan_per_kwh,sell_yuan_per_kwh,band
9676800,0.63457,0.1875,F
9680400,0.63457,0.1875,F
9684000,0.63457,0.1875,F
9687600,0.63457,0.1875,F
9691200,0.63457,0.1875,F
9694800,0.63457,0.1875,F
9698400,0.63457,0.1875,F
9702000,0.63457,0.1875,F
9705600,0.63457,0.1875,F
9709200,0.63457,0.1875,F
9712800,0.28359,0.1875,V
9716400,0.18331,0.1875,D
9720000,0.18331,0.1875,D
9723600,0.18331,0.1875,D
9727200,0.28359,0.1875,V
9730800,0.63457,0.1875,F
9734400,0.63457,0.1875,F
9738000,1.13597,0.1875,S
9741600,1.13597,0.1875,S
9745200,1.13597,0.1875,S
9748800,0.98555,0.1875,P
9752400,0.98555,0.1875,P
9756000,0.63457,0.1875,F
9759600,0.63457,0.1875,F
9763200,0.63457,0.1875,F
9766800,0.63457,0.1875,F
9770400,0.63457,0.1875,F
9774000,0.63457,0.1875,F
9777600,0.63457,0.1875,F
9781200,0.63457,0.1875,F
9784800,0.63457,0.1875,F
9788400,0.63457,0.1875,F
9792000,0.63457,0.1875,F
9795600,0.63457,0.1875,F
9799200,0.28359,0.1875,V
9802800,0.18331,0.1875,D
9806400,0.18331,0.1875,D
9810000,0.18331,0.1875,D
9813600,0.28359,0.1875,V
9817200,0.63457,0.1875,F
9820800,0.63457,0.1875,F
9824400,1.13597,0.1875,S
9828000,1.13597,0.1875,S
9831600,1.13597,0.1875,S
9835200,0.98555,0.1875,P
9838800,0.98555,0.1875,P
9842400,0.63457,0.1875,F
9846000,0.63457,0.1875,F
9849600,0.63457,0.1875,F
9853200,0.63457,0.1875,F
9856800,0.63457,0.1875,F
9860400,0.63457,0.1875,F
9864000,0.63457,0.1875,F
9867600,0.63457,0.1875,F
9871200,0.63457,0.1875,F
9874800,0.63457,0.1875,F
9878400,0.63457,0.1875,F
9882000,0.63457,0.1875,F
9885600,0.28359,0.1875,V
9889200,0.18331,0.1875,D
9892800,0.18331,0.1875,D
9896400,0.18331,0.1875,D
9900000,0.28359,0.1875,V
9903600,0.63457,0.1875,F
9907200,0.63457,0.1875,F
9910800,1.13597,0.1875,S
9914400,1.13597,0.1875,S
9918000,1.13597,0.1875,S
9921600,0.98555,0.1875,P
9925200,0.98555,0.1875,P
9928800,0.63457,0.1875,F
9932400,0.63457,0.1875,F
9936000,0.63457,0.1875,F
9939600,0.63457,0.1875,F
9943200,0.63457,0.1875,F
9946800,0.63457,0.1875,F
9950400,0.63457,0.1875,F
9954000,0.63457,0.1875,F
9957600,0.63457,0.1875,F
9961200,0.63457,0.1875,F
9964800,0.63457,0.1875,F
9968400,0.63457,0.1875,F
9972000,0.28359,0.1875,V
9975600,0.18331,0.1875,D
9979200,0.18331,0.1875,D
9982800,0.18331,0.1875,D
9986400,0.28359,0.1875,V
9990000,0.63457,0.1875,F
9993600,0.63457,0.1875,F
9997200,1.13597,0.1875,S
10000800,1.13597,0.1875,S
10004400,1.13597,0.1875,S
10008000,0.98555,0.1875,P
10011600,0.98555,0.1875,P
10015200,0.63457,0.1875,F
10018800,0.63457,0.1875,F
10022400,0.63457,0.1875,F
10026000,0.63457,0.1875,F
10029600,0.63457,0.1875,F
10033200,0.63457,0.1875,F
10036800,0.63457,0.1875,F
10040400,0.63457,0.1875,F
10044000,0.63457,0.1875,F
10047600,0.63457,0.1875,F
10051200,0.63457,0.1875,F
10054800,0.63457,0.1875,F
10058400,0.28359,0.1875,V
10062000,0.18331,0.1875,D
10065600,0.18331,0.1875,D
10069200,0.18331,0.1875,D
10072800,0.28359,0.1875,V
10076400,0.63457,0.1875,F
10080000,0.63457,0.1875,F
10083600,1.13597,0.1875,S
10087200,1.13597,0.1875,S
10090800,1.13597,0.1875,S
10094400,0.98555,0.1875,P
10098000,0.98555,0.1875,P
10101600,0.63457,0.1875,F
10105200,0.63457,0.1875,F
10108800,0.63457,0.1875,F
10112400,0.63457,0.1875,F
10116000,0.63457,0.1875,F
10119600,0.63457,0.1875,F
10123200,0.63457,0.1875,F
10126800,0.63457,0.1875,F
10130400,0.63457,0.1875,F
10134000,0.63457,0.1875,F
10137600,0.63457,0.1875,F
10141200,0.63457,0.1875,F
10144800,0.28359,0.1875,V
10148400,0.18331,0.1875,D
10152000,0.18331,0.1875,D
10155600,0.18331,0.1875,D
10159200,0.28359,0.1875,V
10162800,0.63457,0.1875,F
10166400,0.63457,0.1875,F
10170000,1.13597,0.1875,S
10173600,1.13597,0.1875,S
10177200,1.13597,0.1875,S
10180800,0.98555,0.1875,P
10184400,0.98555,0.1875,P
10188000,0.63457,0.1875,F
10191600,0.63457,0.1875,F
10195200,0.63457,0.1875,F
10198800,0.63457,0.1875,F
10202400,0.63457,0.1875,F
10206000,0.63457,0.1875,F
10209600,0.63457,0.1875,F
10213200,0.63457,0.1875,F
10216800,0.63457,0.1875,F
10220400,0.63457,0.1875,F
10224000,0.63457,0.1875,F
10227600,0.63457,0.1875,F
10231200,0.28359,0.1875,V
10234800,0.18331,0.1875,D
10238400,0.18331,0.1875,D
10242000,0.18331,0.1875,D
10245600,0.28359,0.1875,V
10249200,0.63457,0.1875,F
10252800,0.63457,0.1875,F
10256400,1.13597,0.1875,S
10260000,1.13597,0.1875,S
10263600,1.13597,0.1875,S
10267200,0.98555,0.1875,P
10270800,0.98555,0.1875,P
10274400,0.63457,0.1875,F
10278000,0.63457,0.1875,F
10281600,0.63457,0.1875,F
10285200,0.63457,0.1875,F
10288800,0.63457,0.1875,F
10292400,0.63457,0.1875,F
10296000,0.63457,0.1875,F
10299600,0.63457,0.1875,F
10303200,0.63457,0.1875,F
10306800,0.63457,0.1875,F
10310400,0.63457,0.1875,F
10314000,0.63457,0.1875,F
10317600,0.28359,0.1875,V
10321200,0.18331,0.1875,D
10324800,0.18331,0.1875,D
10328400,0.18331,0.1875,D
10332000,0.28359,0.1875,V
10335600,0.63457,0.1875,F
10339200,0.63457,0.1875,F
10342800,1.13597,0.1875,S
10346400,1.13597,0.1875,S
10350000,1.13597,0.1875,S
10353600,0.98555,0.1875,P
10357200,0.98555,0.1875,P
10360800,0.63457,0.1875,F
10364400,0.63457,0.1875,F
10368000,0.63457,0.1875,F
10371600,0.63457,0.1875,F
10375200,0.63457,0.1875,F
10378800,0.63457,0.1875,F
10382400,0.63457,0.1875,F
10386000,0.63457,0.1875,F
10389600,0.63457,0.1875,F
10393200,0.63457,0.1875,F
10396800,0.63457,0.1875,F
10400400,0.63457,0.1875,F
10404000,0.28359,0.1875,V
10407600,0.18331,0.1875,D
10411200,0.18331,0.1875,D
10414800,0.18331,0.1875,D
10418400,0.28359,0.1875,V
10422000,0.63457,0.1875,F
10425600,0.63457,0.1875,F
10429200,1.13597,0.1875,S
10432800,1.13597,0.1875,S
10436400,1.13597,0.1875,S
10440000,0.98555,0.1875,P
10443600,0.98555,0.1875,P
10447200,0.63457,0.1875,F
10450800,0.63457,0.1875,F
10454400,0.63457,0.1875,F
10458000,0.63457,0.1875,F
10461600,0.63457,0.1875,F
10465200,0.63457,0.1875,F
10468800,0.63457,0.1875,F
10472400,0.63457,0.1875,F
10476000,0.63457,0.1875,F
10479600,0.63457,0.1875,F
10483200,0.63457,0.1875,F
10486800,0.63457,0.1875,F
10490400,0.28359,0.1875,V
10494000,0.18331,0.1875,D
10497600,0.18331,0.1875,D
10501200,0.18331,0.1875,D
10504800,0.28359,0.1875,V
10508400,0.63457,0.1875,F
10512000,0.63457,0.1875,F
10515600,1.13597,0.1875,S
10519200,1.13597,0.1875,S
10522800,1.13597,0.1875,S
10526400,0.98555,0.1875,P
10530000,0.98555,0.1875,P
10533600,0.63457,0.1875,F
10537200,0.63457,0.1875,F
10540800,0.63457,0.1875,F
10544400,0.63457,0.1875,F
10548000,0.63457,0.1875,F
10551600,0.63457,0.1875,F
10555200,0.63457,0.1875,F
10558800,0.63457,0.1875,F
10562400,0.63457,0.1875,F
10566000,0.63457,0.1875,F
10569600,0.63457,0.1875,F
10573200,0.63457,0.1875,F
10576800,0.28359,0.1875,V
10580400,0.18331,0.1875,D
10584000,0.18331,0.1875,D
10587600,0.18331,0.1875,D
10591200,0.28359,0.1875,V
10594800,0.63457,0.1875,F
10598400,0.63457,0.1875,F
10602000,1.13597,0.1875,S
10605600,1.13597,0.1875,S
10609200,1.13597,0.1875,S
10612800,0.98555,0.1875,P
10616400,0.98555,0.1875,P
10620000,0.63457,0.1875,F
10623600,0.63457,0.1875,F
10627200,0.63457,0.1875,F
10630800,0.63457,0.1875,F
10634400,0.63457,0.1875,F
10638000,0.63457,0.1875,F
10641600,0.63457,0.1875,F
10645200,0.63457,0.1875,F
10648800,0.63457,0.1875,F
10652400,0.63457,0.1875,F
10656000,0.63457,0.1875,F
10659600,0.63457,0.1875,F
10663200,0.28359,0.1875,V
10666800,0.18331,0.1875,D
10670400,0.18331,0.1875,D
10674000,0.18331,0.1875,D
10677600,0.28359,0.1875,V
10681200,0.63457,0.1875,F
10684800,0.63457,0.1875,F
10688400,1.13597,0.1875,S
10692000,1.13597,0.1875,S
10695600,1.13597,0.1875,S
10699200,0.98555,0.1875,P
10702800,0.98555,0.1875,P
10706400,0.63457,0.1875,F
10710000,0.63457,0.1875,F
10713600,0.63457,0.1875,F
10717200,0.63457,0.1875,F
10720800,0.63457,0.1875,F
10724400,0.63457,0.1875,F
10728000,0.63457,0.1875,F
10731600,0.63457,0.1875,F
10735200,0.63457,0.1875,F
10738800,0.63457,0.1875,F
10742400,0.63457,0.1875,F
10746000,0.63457,0.1875,F
10749600,0.28359,0.1875,V
10753200,0.18331,0.1875,D
10756800,0.18331,0.1875,D
10760400,0.18331,0.1875,D
10764000,0.28359,0.1875,V
10767600,0.63457,0.1875,F
10771200,0.63457,0.1875,F
10774800,1.13597,0.1875,S
10778400,1.13597,0.1875,S
10782000,1.13597,0.1875,S
10785600,0.98555,0.1875,P
10789200,0.98555,0.1875,P
10792800,0.63457,0.1875,F
10796400,0.63457,0.1875,F
10800000,0.63457,0.1875,F
10803600,0.63457,0.1875,F
10807200,0.63457,0.1875,F
10810800,0.63457,0.1875,F
10814400,0.63457,0.1875,F
10818000,0.63457,0.1875,F
10821600,0.63457,0.1875,F
10825200,0.63457,0.1875,F
10828800,0.63457,0.1875,F
10832400,0.63457,0.1875,F
10836000,0.28359,0.1875,V
10839600,0.18331,0.1875,D
10843200,0.18331,0.1875,D
10846800,0.18331,0.1875,D
10850400,0.28359,0.1875,V
10854000,0.63457,0.1875,F
10857600,0.63457,0.1875,F
10861200,1.13597,0.1875,S
10864800,1.13597,0.1875,S
10868400,1.13597,0.1875,S
10872000,0.98555,0.1875,P
10875600,0.98555,0.1875,P
10879200,0.63457,0.1875,F
10882800,0.63457,0.1875,F
10886400,0.63457,0.1875,F
10890000,0.63457,0.1875,F
10893600,0.63457,0.1875,F
10897200,0.63457,0.1875,F
10900800,0.63457,0.1875,F
10904400,0.63457,0.1875,F
10908000,0.63457,0.1875,F
10911600,0.63457,0.1875,F
10915200,0.63457,0.1875,F
10918800,0.63457,0.1875,F
10922400,0.28359,0.1875,V
10926000,0.18331,0.1875,D
10929600,0.18331,0.1875,D
10933200,0.18331,0.1875,D
10936800,0.28359,0.1875,V
10940400,0.63457,0.1875,F
10944000,0.63457,0.1875,F
10947600,1.13597,0.1875,S
10951200,1.13597,0.1875,S
10954800,1.13597,0.1875,S
10958400,0.98555,0.1875,P
10962000,0.98555,0.1875,P
10965600,0.63457,0.1875,F
10969200,0.63457,0.1875,F
10972800,0.63457,0.1875,F
10976400,0.63457,0.1875,F
10980000,0.63457,0.1875,F
10983600,0.63457,0.1875,F
10987200,0.63457,0.1875,F
10990800,0.63457,0.1875,F
10994400,0.63457,0.1875,F
10998000,0.63457,0.1875,F
11001600,0.63457,0.1875,F
11005200,0.63457,0.1875,F
11008800,0.28359,0.1875,V
11012400,0.18331,0.1875,D
11016000,0.18331,0.1875,D
11019600,0.18331,0.1875,D
11023200,0.28359,0.1875,V
11026800,0.63457,0.1875,F
11030400,0.63457,0.1875,F
11034000,1.13597,0.1875,S
11037600,1.13597,0.1875,S
11041200,1.13597,0.1875,S
11044800,0.98555,0.1875,P
11048400,0.98555,0.1875,P
11052000,0.63457,0.1875,F
11055600,0.63457,0.1875,F
11059200,0.63457,0.1875,F
11062800,0.63457,0.1875,F
11066400,0.63457,0.1875,F
11070000,0.63457,0.1875,F
11073600,0.63457,0.1875,F
11077200,0.63457,0.1875,F
11080800,0.63457,0.1875,F
11084400,0.63457,0.1875,F
11088000,0.63457,0.1875,F
11091600,0.63457,0.1875,F
11095200,0.28359,0.1875,V
11098800,0.18331,0.1875,D
11102400,0.18331,0.1875,D
11106000,0.18331,0.1875,D
11109600,0.28359,0.1875,V
11113200,0.63457,0.1875,F
11116800,0.63457,0.1875,F
11120400,1.13597,0.1875,S
11124000,1.13597,0.1875,S
11127600,1.13597,0.1875,S
11131200,0.98555,0.1875,P
11134800,0.98555,0.1875,P
11138400,0.63457,0.1875,F
11142000,0.63457,0.1875,F
11145600,0.63457,0.1875,F
11149200,0.63457,0.1875,F
11152800,0.63457,0.1875,F
11156400,0.63457,0.1875,F
11160000,0.63457,0.1875,F
11163600,0.63457,0.1875,F
11167200,0.63457,0.1875,F
11170800,0.63457,0.1875,F
11174400,0.63457,0.1875,F
11178000,0.63457,0.1875,F
11181600,0.28359,0.1875,V
11185200,0.18331,0.1875,D
11188800,0.18331,0.1875,D
11192400,0.18331,0.1875,D
11196000,0.28359,0.1875,V
11199600,0.63457,0.1875,F
11203200,0.63457,0.1875,F
11206800,1.13597,0.1875,S
11210400,1.13597,0.1875,S
11214000,1.13597,0.1875,S
11217600,0.98555,0.1875,P
11221200,0.98555,0.1875,P
11224800,0.63457,0.1875,F
11228400,0.63457,0.1875,F
11232000,0.63457,0.1875,F
11235600,0.63457,0.1875,F
11239200,0.63457,0.1875,F
11242800,0.63457,0.1875,F
11246400,0.63457,0.1875,F
11250000,0.63457,0.1875,F
11253600,0.63457,0.1875,F
11257200,0.63457,0.1875,F
11260800,0.63457,0.1875,F
11264400,0.63457,0.1875,F
11268000,0.28359,0.1875,V
11271600,0.18331,0.1875,D
11275200,0.18331,0.1875,D
11278800,0.18331,0.1875,D
11282400,0.28359,0.1875,V
11286000,0.63457,0.1875,F
11289600,0.63457,0.1875,F
11293200,1.13597,0.1875,S
11296800,1.13597,0.1875,S
11300400,1.13597,0.1875,S
11304000,0.98555,0.1875,P
11307600,0.98555,0.1875,P
11311200,0.63457,0.1875,F
11314800,0.63457,0.1875,F
11318400,0.63457,0.1875,F
11322000,0.63457,0.1875,F
11325600,0.63457,0.1875,F
11329200,0.63457,0.1875,F
11332800,0.63457,0.1875,F
11336400,0.63457,0.1875,F
11340000,0.63457,0.1875,F
11343600,0.63457,0.1875,F
11347200,0.63457,0.1875,F
11350800,0.63457,0.1875,F
11354400,0.28359,0.1875,V
11358000,0.18331,0.1875,D
11361600,0.18331,0.1875,D
11365200,0.18331,0.1875,D
11368800,0.28359,0.1875,V
11372400,0.63457,0.1875,F
11376000,0.63457,0.1875,F
11379600,1.13597,0.1875,S
11383200,1.13597,0.1875,S
11386800,1.13597,0.1875,S
11390400,0.98555,0.1875,P
11394000,0.98555,0.1875,P
11397600,0.63457,0.1875,F
11401200,0.63457,0.1875,F
11404800,0.63457,0.1875,F
11408400,0.63457,0.1875,F
11412000,0.63457,0.1875,F
11415600,0.63457,0.1875,F
11419200,0.63457,0.1875,F
11422800,0.63457,0.1875,F
11426400,0.63457,0.1875,F
11430000,0.63457,0.1875,F
11433600,0.63457,0.1875,F
11437200,0.63457,0.1875,F
11440800,0.28359,0.1875,V
11444400,0.18331,0.1875,D
11448000,0.18331,0.1875,D
11451600,0.18331,0.1875,D
11455200,0.28359,0.1875,V
11458800,0.63457,0.1875,F
11462400,0.63457,0.1875,F
11466000,1.13597,0.1875,S
11469600,1.13597,0.1875,S
11473200,1.13597,0.1875,S
11476800,0.98555,0.1875,P
11480400,0.98555,0.1875,P
11484000,0.63457,0.1875,F
11487600,0.63457,0.1875,F
11491200,0.63457,0.1875,F
11494800,0.63457,0.1875,F
11498400,0.63457,0.1875,F
11502000,0.63457,0.1875,F
11505600,0.63457,0.1875,F
11509200,0.63457,0.1875,F
11512800,0.63457,0.1875,F
11516400,0.63457,0.1875,F
11520000,0.63457,0.1875,F
11523600,0.63457,0.1875,F
11527200,0.28359,0.1875,V
11530800,0.18331,0.1875,D
11534400,0.18331,0.1875,D
11538000,0.18331,0.1875,D
11541600,0.28359,0.1875,V
11545200,0.63457,0.1875,F
11548800,0.63457,0.1875,F
11552400,1.13597,0.1875,S
11556000,1.13597,0.1875,S
11559600,1.13597,0.1875,S
11563200,0.98555,0.1875,P
11566800,0.98555,0.1875,P
11570400,0.63457,0.1875,F
11574000,0.63457,0.1875,F
11577600,0.63457,0.1875,F
11581200,0.63457,0.1875,F
11584800,0.63457,0.1875,F
11588400,0.63457,0.1875,F
11592000,0.63457,0.1875,F
11595600,0.63457,0.1875,F
11599200,0.63457,0.1875,F
11602800,0.63457,0.1875,F
11606400,0.63457,0.1875,F
11610000,0.63457,0.1875,F
11613600,0.28359,0.1875,V
11617200,0.18331,0.1875,D
11620800,0.18331,0.1875,D
11624400,0.18331,0.1875,D
11628000,0.28359,0.1875,V
11631600,0.63457,0.1875,F
11635200,0.63457,0.1875,F
11638800,1.13597,0.1875,S
11642400,1.13597,0.1875,S
11646000,1.13597,0.1875,S
11649600,0.98555,0.1875,P
11653200,0.98555,0.1875,P
11656800,0.63457,0.1875,F
11660400,0.63457,0.1875,F
11664000,0.63457,0.1875,F
11667600,0.63457,0.1875,F
11671200,0.63457,0.1875,F
11674800,0.63457,0.1875,F
11678400,0.63457,0.1875,F
11682000,0.63457,0.1875,F
11685600,0.63457,0.1875,F
11689200,0.63457,0.1875,F
11692800,0.63457,0.1875,F
11696400,0.63457,0.1875,F
11700000,0.28359,0.1875,V
11703600,0.18331,0.1875,D
11707200,0.18331,0.1875,D
11710800,0.18331,0.1875,D
11714400,0.28359,0.1875,V
11718000,0.63457,0.1875,F
11721600,0.63457,0.1875,F
11725200,1.13597,0.1875,S
11728800,1.13597,0.1875,S
11732400,1.13597,0.1875,S
11736000,0.98555,0.1875,P
11739600,0.98555,0.1875,P
11743200,0.63457,0.1875,F
11746800,0.63457,0.1875,F
11750400,0.63457,0.1875,F
11754000,0.63457,0.1875,F
11757600,0.63457,0.1875,F
11761200,0.63457,0.1875,F
11764800,0.63457,0.1875,F
11768400,0.63457,0.1875,F
11772000,0.63457,0.1875,F
11775600,0.63457,0.1875,F
11779200,0.63457,0.1875,F
11782800,0.63457,0.1875,F
11786400,0.28359,0.1875,V
11790000,0.18331,0.1875,D
11793600,0.18331,0.1875,D
11797200,0.18331,0.1875,D
11800800,0.28359,0.1875,V
11804400,0.63457,0.1875,F
11808000,0.63457,0.1875,F
11811600,1.13597,0.1875,S
11815200,1.13597,0.1875,S
11818800,1.13597,0.1875,S
11822400,0.98555,0.1875,P
11826000,0.98555,0.1875,P
11829600,0.63457,0.1875,F
11833200,0.63457,0.1875,F
11836800,0.63457,0.1875,F
11840400,0.63457,0.1875,F
11844000,0.63457,0.1875,F
11847600,0.63457,0.1875,F
11851200,0.63457,0.1875,F
11854800,0.63457,0.1875,F
11858400,0.63457,0.1875,F
11862000,0.63457,0.1875,F
11865600,0.63457,0.1875,F
11869200,0.63457,0.1875,F
11872800,0.28359,0.1875,V
11876400,0.18331,0.1875,D
11880000,0.18331,0.1875,D
11883600,0.18331,0.1875,D
11887200,0.28359,0.1875,V
11890800,0.63457,0.1875,F
11894400,0.63457,0.1875,F
11898000,1.13597,0.1875,S
11901600,1.13597,0.1875,S
11905200,1.13597,0.1875,S
11908800,0.98555,0.1875,P
11912400,0.98555,0.1875,P
11916000,0.63457,0.1875,F
11919600,0.63457,0.1875,F
11923200,0.63457,0.1875,F
11926800,0.63457,0.1875,F
11930400,0.63457,0.1875,F
11934000,0.63457,0.1875,F
11937600,0.63457,0.1875,F
11941200,0.63457,0.1875,F
11944800,0.63457,0.1875,F
11948400,0.63457,0.1875,F
11952000,0.63457,0.1875,F
11955600,0.63457,0.1875,F
11959200,0.28359,0.1875,V
11962800,0.18331,0.1875,D
11966400,0.18331,0.1875,D
11970000,0.18331,0.1875,D
11973600,0.28359,0.1875,V
11977200,0.63457,0.1875,F
11980800,0.63457,0.1875,F
11984400,1.13597,0.1875,S
11988000,1.13597,0.1875,S
11991600,1.13597,0.1875,S
11995200,0.98555,0.1875,P
11998800,0.98555,0.1875,P
12002400,0.63457,0.1875,F
12006000,0.63457,0.1875,F
12009600,0.63457,0.1875,F
12013200,0.63457,0.1875,F
12016800,0.63457,0.1875,F
12020400,0.63457,0.1875,F
12024000,0.63457,0.1875,F
12027600,0.63457,0.1875,F
12031200,0.63457,0.1875,F
12034800,0.63457,0.1875,F
12038400,0.63457,0.1875,F
12042000,0.63457,0.1875,F
12045600,0.28359,0.1875,V
12049200,0.18331,0.1875,D
12052800,0.18331,0.1875,D
12056400,0.18331,0.1875,D
12060000,0.28359,0.1875,V
12063600,0.63457,0.1875,F
12067200,0.63457,0.1875,F
12070800,1.13597,0.1875,S
12074400,1.13597,0.1875,S
12078000,1.13597,0.1875,S
12081600,0.98555,0.1875,P
12085200,0.98555,0.1875,P
12088800,0.63457,0.1875,F
12092400,0.63457,0.1875,F
12096000,0.63457,0.1875,F
12099600,0.63457,0.1875,F
12103200,0.63457,0.1875,F
12106800,0.63457,0.1875,F
12110400,0.63457,0.1875,F
12114000,0.63457,0.1875,F
12117600,0.63457,0.1875,F
12121200,0.63457,0.1875,F
12124800,0.63457,0.1875,F
12128400,0.63457,0.1875,F
12132000,0.28359,0.1875,V
12135600,0.18331,0.1875,D
12139200,0.18331,0.1875,D
12142800,0.18331,0.1875,D
12146400,0.28359,0.1875,V
12150000,0.63457,0.1875,F
12153600,0.63457,0.1875,F
12157200,1.13597,0.1875,S
12160800,1.13597,0.1875,S
12164400,1.13597,0.1875,S
12168000,0.98555,0.1875,P
12171600,0.98555,0.1875,P
12175200,0.63457,0.1875,F
12178800,0.63457,0.1875,F
12182400,0.63457,0.1875,F
12186000,0.63457,0.1875,F
12189600,0.63457,0.1875,F
12193200,0.63457,0.1875,F
12196800,0.63457,0.1875,F
12200400,0.63457,0.1875,F
12204000,0.63457,0.1875,F
12207600,0.63457,0.1875,F
12211200,0.63457,0.1875,F
12214800,0.63457,0.1875,F
12218400,0.28359,0.1875,V
12222000,0.18331,0.1875,D
12225600,0.18331,0.1875,D
12229200,0.18331,0.1875,D
12232800,0.28359,0.1875,V
12236400,0.63457,0.1875,F
12240000,0.63457,0.1875,F
12243600,1.13597,0.1875,S
12247200,1.13597,0.1875,S
12250800,1.13597,0.1875,S
12254400,0.98555,0.1875,P
12258000,0.98555,0.1875,P
12261600,0.63457,0.1875,F
12265200,0.63457,0.1875,F
12268800,0.63457,0.1875,F
12272400,0.63457,0.1875,F
12276000,0.63457,0.1875,F
12279600,0.63457,0.1875,F
12283200,0.63457,0.1875,F
12286800,0.63457,0.1875,F
12290400,0.63457,0.1875,F
12294000,0.63457,0.1875,F
12297600,0.63457,0.1875,F
12301200,0.63457,0.1875,F
12304800,0.28359,0.1875,V
12308400,0.18331,0.1875,D
12312000,0.18331,0.1875,D
12315600,0.18331,0.1875,D
12319200,0.28359,0.1875,V
12322800,0.63457,0.1875,F
12326400,0.63457,0.1875,F
12330000,1.13597,0.1875,S
12333600,1.13597,0.1875,S
12337200,1.13597,0.1875,S
12340800,0.98555,0.1875,P
12344400,0.98555,0.1875,P
12348000,0.63457,0.1875,F
12351600,0.63457,0.1875,F
12355200,0.63457,0.1875,F
12358800,0.63457,0.1875,F
12362400,0.63457,0.1875,F
12366000,0.63457,0.1875,F
12369600,0.63457,0.1875,F
12373200,0.63457,0.1875,F
12376800,0.63457,0.1875,F
12380400,0.63457,0.1875,F
12384000,0.63457,0.1875,F
12387600,0.63457,0.1875,F
12391200,0.28359,0.1875,V
12394800,0.18331,0.1875,D
12398400,0.18331,0.1875,D
12402000,0.18331,0.1875,D
12405600,0.28359,0.1875,V
12409200,0.63457,0.1875,F
12412800,0.63457,0.1875,F
12416400,1.13597,0.1875,S
12420000,1.13597,0.1875,S
12423600,1.13597,0.1875,S
12427200,0.98555,0.1875,P
12430800,0.98555,0.1875,P
12434400,0.63457,0.1875,F
12438000,0.63457,0.1875,F
12441600,0.63457,0.1875,F
12445200,0.63457,0.1875,F
12448800,0.63457,0.1875,F
12452400,0.63457,0.1875,F
12456000,0.63457,0.1875,F
12459600,0.63457,0.1875,F
12463200,0.63457,0.1875,F
12466800,0.63457,0.1875,F
12470400,0.63457,0.1875,F
12474000,0.63457,0.1875,F
12477600,0.28359,0.1875,V
12481200,0.18331,0.1875,D
12484800,0.18331,0.1875,D
12488400,0.18331,0.1875,D
12492000,0.28359,0.1875,V
12495600,0.63457,0.1875,F
12499200,0.63457,0.1875,F
12502800,1.13597,0.1875,S
12506400,1.13597,0.1875,S
12510000,1.13597,0.1875,S
12513600,0.98555,0.1875,P
12517200,0.98555,0.1875,P
12520800,0.63457,0.1875,F
12524400,0.63457,0.1875,F
12528000,0.63457,0.1875,F
12531600,0.63457,0.1875,F
12535200,0.63457,0.1875,F
12538800,0.63457,0.1875,F
12542400,0.63457,0.1875,F
12546000,0.63457,0.1875,F
12549600,0.63457,0.1875,F
12553200,0.63457,0.1875,F
12556800,0.63457,0.1875,F
12560400,0.63457,0.1875,F
12564000,0.28359,0.1875,V
12567600,0.18331,0.1875,D
12571200,0.18331,0.1875,D
12574800,0.18331,0.1875,D
12578400,0.28359,0.1875,V
12582000,0.63457,0.1875,F
12585600,0.63457,0.1875,F
12589200,1.13597,0.1875,S
12592800,1.13597,0.1875,S
12596400,1.13597,0.1875,S
12600000,0.98555,0.1875,P
12603600,0.98555,0.1875,P
12607200,0.63457,0.1875,F
12610800,0.63457,0.1875,F
12614400,0.63457,0.1875,F
12618000,0.63457,0.1875,F
12621600,0.63457,0.1875,F
12625200,0.63457,0.1875,F
12628800,0.63457,0.1875,F
12632400,0.63457,0.1875,F
12636000,0.63457,0.1875,F
12639600,0.63457,0.1875,F
12643200,0.63457,0.1875,F
12646800,0.63457,0.1875,F
12650400,0.28359,0.1875,V
12654000,0.18331,0.1875,D
12657600,0.18331,0.1875,D
12661200,0.18331,0.1875,D
12664800,0.28359,0.1875,V
12668400,0.63457,0.1875,F
12672000,0.63457,0.1875,F
12675600,1.13597,0.1875,S
12679200,1.13597,0.1875,S
12682800,1.13597,0.1875,S
12686400,0.98555,0.1875,P
12690000,0.98555,0.1875,P
12693600,0.63457,0.1875,F
12697200,0.63457,0.1875,F
12700800,0.63457,0.1875,F
12704400,0.63457,0.1875,F
12708000,0.63457,0.1875,F
12711600,0.63457,0.1875,F
12715200,0.63457,0.1875,F
12718800,0.63457,0.1875,F
12722400,0.63457,0.1875,F
12726000,0.63457,0.1875,F
12729600,0.63457,0.1875,F
12733200,0.63457,0.1875,F
12736800,0.28359,0.1875,V
12740400,0.18331,0.1875,D
12744000,0.18331,0.1875,D
12747600,0.18331,0.1875,D
12751200,0.28359,0.1875,V
12754800,0.63457,0.1875,F
12758400,0.63457,0.1875,F
12762000,1.13597,0.1875,S
12765600,1.13597,0.1875,S
12769200,1.13597,0.1875,S
12772800,0.98555,0.1875,P
12776400,0.98555,0.1875,P
12780000,0.63457,0.1875,F
12783600,0.63457,0.1875,F
12787200,0.63457,0.1875,F
12790800,0.63457,0.1875,F
12794400,0.63457,0.1875,F
12798000,0.63457,0.1875,F
12801600,0.63457,0.1875,F
12805200,0.63457,0.1875,F
12808800,0.63457,0.1875,F
12812400,0.63457,0.1875,F
12816000,0.63457,0.1875,F
